project	subproject	id	SampleName	sample	library	SubprojectId	material	aliquot	flowcell	lane	index	libraryPassFail	LanePassFail	libApplication	Kit	Organism	Sex	pedigree	cohort	GenomeRef	SplitIndexcohort	SubprojectCov	motherId	fatherId	library__gbs_index__multiplex_index_name	readLength	sampleStatus	mappingVersion	mapperName	mapperVersion
BCLLATLAS	BCLLATLAS_19	154660	BCLL_11_T_1_hashing	AP7957	AP7957	3955	Other	None	HHWLJDRXX	1	SI-GA-F9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_19	154660	BCLL_11_T_1_hashing	AP7957	AP7957	3955	Other	None	HHWLJDRXX	2	SI-GA-F9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_19	154661	BCLL_11_T_2_hashing	AP7958	AP7958	3955	Other	None	HHYC7DRXX	1	SI-GA-G9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_19	154661	BCLL_11_T_2_hashing	AP7958	AP7958	3955	Other	None	HHYC7DRXX	2	SI-GA-G9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_19	154662	BCLL_11_T_5K	AP7959	AP7959	3955	Other	None	HHYC7DRXX	1	SI-GA-H9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_19	154662	BCLL_11_T_5K	AP7959	AP7959	3955	Other	None	HHYC7DRXX	2	SI-GA-H9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_19	154663	BCLL_11_T_1_HTO	AP7960	AP7960	3955	Other	None	HHYC7DRXX	1	IlluminaTruSeqD703	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_19	154663	BCLL_11_T_1_HTO	AP7960	AP7960	3955	Other	None	HHYC7DRXX	2	IlluminaTruSeqD703	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_19	154664	BCLL_11_T_2_HTO	AP7961	AP7961	3955	Other	None	HHYC7DRXX	1	IlluminaTruSeqD704	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_19	154664	BCLL_11_T_2_HTO	AP7961	AP7961	3955	Other	None	HHYC7DRXX	2	IlluminaTruSeqD704	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
