project	subproject	id	SampleName	sample	library	SubprojectId	material	aliquot	flowcell	lane	index	libraryPassFail	LanePassFail	libApplication	Kit	Organism	Sex	pedigree	cohort	GenomeRef	SplitIndexcohort	SubprojectCov	motherId	fatherId	library__gbs_index__multiplex_index_name	readLength	sampleStatus	mappingVersion	mapperName	mapperVersion
BCLLATLAS	BCLLATLAS_06	135345	BCLL_8_T_1_hashing	AN4494	AN4494	3426	mRNA library	None	HCTW2DRXX	1	SI-GA-A9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135345	BCLL_8_T_1_hashing	AN4494	AN4494	3426	mRNA library	None	HCTW2DRXX	2	SI-GA-A9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135345	BCLL_8_T_1_hashing	AN4494	AN4494	3426	mRNA library	None	HF353DRXX	1	SI-GA-A9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135345	BCLL_8_T_1_hashing	AN4494	AN4494	3426	mRNA library	None	HF353DRXX	2	SI-GA-A9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135345	BCLL_8_T_1_hashing	AN4494	AN4494	3426	mRNA library	None	HKCNJDRXX	1	SI-GA-A9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135345	BCLL_8_T_1_hashing	AN4494	AN4494	3426	mRNA library	None	HKCNJDRXX	2	SI-GA-A9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135346	BCLL_8_T_2_hashing	AN4495	AN4495	3426	mRNA library	None	HCTW2DRXX	1	SI-GA-B9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135346	BCLL_8_T_2_hashing	AN4495	AN4495	3426	mRNA library	None	HCTW2DRXX	2	SI-GA-B9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135346	BCLL_8_T_2_hashing	AN4495	AN4495	3426	mRNA library	None	HF353DRXX	1	SI-GA-B9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135346	BCLL_8_T_2_hashing	AN4495	AN4495	3426	mRNA library	None	HF353DRXX	2	SI-GA-B9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
