project	subproject	id	SampleName	sample	library	SubprojectId	material	aliquot	flowcell	lane	index	libraryPassFail	LanePassFail	libApplication	Kit	Organism	Sex	pedigree	cohort	GenomeRef	SplitIndexcohort	SubprojectCov	motherId	fatherId	library__gbs_index__multiplex_index_name	readLength	sampleStatus	mappingVersion	mapperName	mapperVersion
BCLLATLAS	BCLLATLAS_34	173640	BCLL_14_T_1_hashing	AR1684	AR1684	4601	Cells in lysis buffer	None	HMFFWDRXX	1	SI-GA-D10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173640	BCLL_14_T_1_hashing	AR1684	AR1684	4601	Cells in lysis buffer	None	HMFFWDRXX	2	SI-GA-D10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173640	BCLL_14_T_1_hashing	AR1684	AR1684	4601	Cells in lysis buffer	None	HMHKYDRXX	1	SI-GA-D10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173640	BCLL_14_T_1_hashing	AR1684	AR1684	4601	Cells in lysis buffer	None	HMHKYDRXX	2	SI-GA-D10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173640	BCLL_14_T_1_hashing	AR1684	AR1684	4601	Cells in lysis buffer	None	HMHT2DRXX	1	SI-GA-D10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173640	BCLL_14_T_1_hashing	AR1684	AR1684	4601	Cells in lysis buffer	None	HMHT2DRXX	2	SI-GA-D10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173641	BCLL_14_T_2_hashing	AR1685	AR1685	4601	Cells in lysis buffer	None	HMFFWDRXX	1	SI-GA-E10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173641	BCLL_14_T_2_hashing	AR1685	AR1685	4601	Cells in lysis buffer	None	HMFFWDRXX	2	SI-GA-E10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173641	BCLL_14_T_2_hashing	AR1685	AR1685	4601	Cells in lysis buffer	None	HMHT2DRXX	1	SI-GA-E10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173641	BCLL_14_T_2_hashing	AR1685	AR1685	4601	Cells in lysis buffer	None	HMHT2DRXX	2	SI-GA-E10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173642	BCLL_14_T_5K	AR1686	AR1686	4601	Cells in lysis buffer	None	HMHT2DRXX	1	SI-GA-F10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173642	BCLL_14_T_5K	AR1686	AR1686	4601	Cells in lysis buffer	None	HMHT2DRXX	2	SI-GA-F10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173643	BCLL_14_T_1_HTO	AR1687	AR1687	4601	Cells in lysis buffer	None	HMHT2DRXX	1	IlluminaTruSeqD703	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173643	BCLL_14_T_1_HTO	AR1687	AR1687	4601	Cells in lysis buffer	None	HMHT2DRXX	2	IlluminaTruSeqD703	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173644	BCLL_14_T_2_HTO	AR1688	AR1688	4601	Cells in lysis buffer	None	HMHT2DRXX	1	IlluminaTruSeqD704	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_34	173644	BCLL_14_T_2_HTO	AR1688	AR1688	4601	Cells in lysis buffer	None	HMHT2DRXX	2	IlluminaTruSeqD704	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
