project	subproject	id	SampleName	sample	library	SubprojectId	material	aliquot	flowcell	lane	index	libraryPassFail	LanePassFail	libApplication	Kit	Organism	Sex	pedigree	cohort	GenomeRef	SplitIndexcohort	SubprojectCov	motherId	fatherId	library__gbs_index__multiplex_index_name	readLength	sampleStatus	mappingVersion	mapperName	mapperVersion
BCLLATLAS	BCLLATLAS_25	157942	BCLL_13_T_1_hashing	AQ0487	AQ0487	4117	Cells in lysis buffer	None	HKHYFDRXX	1	SI-GA-A5	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.001	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_25	157942	BCLL_13_T_1_hashing	AQ0487	AQ0487	4117	Cells in lysis buffer	None	HKHYFDRXX	2	SI-GA-A5	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.001	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_25	157943	BCLL_13_T_2_hashing	AQ0488	AQ0488	4117	Cells in lysis buffer	None	HKHYFDRXX	1	SI-GA-B5	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.001	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_25	157943	BCLL_13_T_2_hashing	AQ0488	AQ0488	4117	Cells in lysis buffer	None	HKHYFDRXX	2	SI-GA-B5	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.001	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_25	157944	BCLL_13_T_5K	AQ0489	AQ0489	4117	Cells in lysis buffer	None	HKHYFDRXX	1	SI-GA-C5	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.001	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_25	157944	BCLL_13_T_5K	AQ0489	AQ0489	4117	Cells in lysis buffer	None	HKHYFDRXX	2	SI-GA-C5	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.001	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_25	157945	BCLL_13_T_1_HTO	AQ0490	AQ0490	4117	Cells in lysis buffer	None	HKHYFDRXX	1	IlluminaTruSeqD707	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.001	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_25	157945	BCLL_13_T_1_HTO	AQ0490	AQ0490	4117	Cells in lysis buffer	None	HKHYFDRXX	2	IlluminaTruSeqD707	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.001	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_25	157946	BCLL_13_T_2_HTO	AQ0491	AQ0491	4117	Cells in lysis buffer	None	HKHYFDRXX	1	IlluminaTruSeqD708	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.001	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_25	157946	BCLL_13_T_2_HTO	AQ0491	AQ0491	4117	Cells in lysis buffer	None	HKHYFDRXX	2	IlluminaTruSeqD708	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	0.001	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
